oracion;palabra;cat_diccionario;y_true;spacy_pos;spacy_dep;y_pred_b1;y_pred_b2
"El 24 de julio de 2013 el Director de la Base (Terminal de Ómnibus de Bauta) nos leyó la Indicación No.4/2013 del 22.07.13 del Director General de la Empresa Provincial de Transporte de Artemisa, donde modifica el objeto social de nuestra entidad; informándonos, entre ello, la eliminación de los servicios de fletes.";base;f;0;PROPN;flat;1;1
"El 24 de julio de 2013 el Director de la Base (Terminal de Ómnibus de Bauta) nos leyó la Indicación No.4/2013 del 22.07.13 del Director General de la Empresa Provincial de Transporte de Artemisa, donde modifica el objeto social de nuestra entidad; informándonos, entre ello, la eliminación de los servicios de fletes.";terminal;m;0;PROPN;flat;1;1
"El 24 de julio de 2013 el Director de la Base (Terminal de Ómnibus de Bauta) nos leyó la Indicación No.4/2013 del 22.07.13 del Director General de la Empresa Provincial de Transporte de Artemisa, donde modifica el objeto social de nuestra entidad; informándonos, entre ello, la eliminación de los servicios de fletes.";ómnibus;m;1;NOUN;flat;1;1
"El 24 de julio de 2013 el Director de la Base (Terminal de Ómnibus de Bauta) nos leyó la Indicación No.4/2013 del 22.07.13 del Director General de la Empresa Provincial de Transporte de Artemisa, donde modifica el objeto social de nuestra entidad; informándonos, entre ello, la eliminación de los servicios de fletes.";artemisa;f;0;PROPN;flat;1;1
"El 24 de julio de 2013 el Director de la Base (Terminal de Ómnibus de Bauta) nos leyó la Indicación No.4/2013 del 22.07.13 del Director General de la Empresa Provincial de Transporte de Artemisa, donde modifica el objeto social de nuestra entidad; informándonos, entre ello, la eliminación de los servicios de fletes.";social;m/f;0;ADJ;amod;1;0
Hace cerca de dos años le comenté a un académico del Derecho en Cuba que algún día, la honestidad, la lealtad, serían elevados al plano de los llamados derechos inherentes de la personalidad, atributo este inseparable a la persona natural, es decir, al ser humano.;atributo;m;0;ADJ;advcl;1;0
Hace cerca de dos años le comenté a un académico del Derecho en Cuba que algún día, la honestidad, la lealtad, serían elevados al plano de los llamados derechos inherentes de la personalidad, atributo este inseparable a la persona natural, es decir, al ser humano.;ser;m;0;NOUN;cop;1;1
"Decidí escribir para dar mi opinión como Delegado de la Asamblea Municipal del Poder Popular en Marianao, con 32 años entre Candidato o Delegado de mi circunscripción y lo hago sobre la base de que no estoy loco por aceptar tantos años ser Delegado, es que siempre he tenido la convicción de que mis electores merecen respeto, mis reuniones de Rendición de Cuenta se convierten en un ameno intercambio entre los que me eligieron y yo, siempre con la verdad, claridad y una explicación exhaustiva de mi gestión en el periodo de los seis meses; en el que muchas veces, por el derecho que me da la Constitución, he tenido que tocar las puertas de algún ministerio y siempre he sido bien atendido, por problemas que no han podido ser resueltos por el municipio; muchas veces mi Consejo Popular, eslabón importante para hacer Gobierno, ha convocado a los administrativos para tratar determinados planteamientos que merecen ser atendidos entre todos.";dar;v;0;VERB;advcl;1;1
"Decidí escribir para dar mi opinión como Delegado de la Asamblea Municipal del Poder Popular en Marianao, con 32 años entre Candidato o Delegado de mi circunscripción y lo hago sobre la base de que no estoy loco por aceptar tantos años ser Delegado, es que siempre he tenido la convicción de que mis electores merecen respeto, mis reuniones de Rendición de Cuenta se convierten en un ameno intercambio entre los que me eligieron y yo, siempre con la verdad, claridad y una explicación exhaustiva de mi gestión en el periodo de los seis meses; en el que muchas veces, por el derecho que me da la Constitución, he tenido que tocar las puertas de algún ministerio y siempre he sido bien atendido, por problemas que no han podido ser resueltos por el municipio; muchas veces mi Consejo Popular, eslabón importante para hacer Gobierno, ha convocado a los administrativos para tratar determinados planteamientos que merecen ser atendidos entre todos.";sobre;m;0;ADP;case;1;0
"Decidí escribir para dar mi opinión como Delegado de la Asamblea Municipal del Poder Popular en Marianao, con 32 años entre Candidato o Delegado de mi circunscripción y lo hago sobre la base de que no estoy loco por aceptar tantos años ser Delegado, es que siempre he tenido la convicción de que mis electores merecen respeto, mis reuniones de Rendición de Cuenta se convierten en un ameno intercambio entre los que me eligieron y yo, siempre con la verdad, claridad y una explicación exhaustiva de mi gestión en el periodo de los seis meses; en el que muchas veces, por el derecho que me da la Constitución, he tenido que tocar las puertas de algún ministerio y siempre he sido bien atendido, por problemas que no han podido ser resueltos por el municipio; muchas veces mi Consejo Popular, eslabón importante para hacer Gobierno, ha convocado a los administrativos para tratar determinados planteamientos que merecen ser atendidos entre todos.";base;f;0;NOUN;obl;1;1
"Decidí escribir para dar mi opinión como Delegado de la Asamblea Municipal del Poder Popular en Marianao, con 32 años entre Candidato o Delegado de mi circunscripción y lo hago sobre la base de que no estoy loco por aceptar tantos años ser Delegado, es que siempre he tenido la convicción de que mis electores merecen respeto, mis reuniones de Rendición de Cuenta se convierten en un ameno intercambio entre los que me eligieron y yo, siempre con la verdad, claridad y una explicación exhaustiva de mi gestión en el periodo de los seis meses; en el que muchas veces, por el derecho que me da la Constitución, he tenido que tocar las puertas de algún ministerio y siempre he sido bien atendido, por problemas que no han podido ser resueltos por el municipio; muchas veces mi Consejo Popular, eslabón importante para hacer Gobierno, ha convocado a los administrativos para tratar determinados planteamientos que merecen ser atendidos entre todos.";ser;m;0;AUX;cop;1;0
"Decidí escribir para dar mi opinión como Delegado de la Asamblea Municipal del Poder Popular en Marianao, con 32 años entre Candidato o Delegado de mi circunscripción y lo hago sobre la base de que no estoy loco por aceptar tantos años ser Delegado, es que siempre he tenido la convicción de que mis electores merecen respeto, mis reuniones de Rendición de Cuenta se convierten en un ameno intercambio entre los que me eligieron y yo, siempre con la verdad, claridad y una explicación exhaustiva de mi gestión en el periodo de los seis meses; en el que muchas veces, por el derecho que me da la Constitución, he tenido que tocar las puertas de algún ministerio y siempre he sido bien atendido, por problemas que no han podido ser resueltos por el municipio; muchas veces mi Consejo Popular, eslabón importante para hacer Gobierno, ha convocado a los administrativos para tratar determinados planteamientos que merecen ser atendidos entre todos.";tocar;v;0;VERB;conj;1;1
"Decidí escribir para dar mi opinión como Delegado de la Asamblea Municipal del Poder Popular en Marianao, con 32 años entre Candidato o Delegado de mi circunscripción y lo hago sobre la base de que no estoy loco por aceptar tantos años ser Delegado, es que siempre he tenido la convicción de que mis electores merecen respeto, mis reuniones de Rendición de Cuenta se convierten en un ameno intercambio entre los que me eligieron y yo, siempre con la verdad, claridad y una explicación exhaustiva de mi gestión en el periodo de los seis meses; en el que muchas veces, por el derecho que me da la Constitución, he tenido que tocar las puertas de algún ministerio y siempre he sido bien atendido, por problemas que no han podido ser resueltos por el municipio; muchas veces mi Consejo Popular, eslabón importante para hacer Gobierno, ha convocado a los administrativos para tratar determinados planteamientos que merecen ser atendidos entre todos.";ser;m;0;AUX;cop;1;0
"Decidí escribir para dar mi opinión como Delegado de la Asamblea Municipal del Poder Popular en Marianao, con 32 años entre Candidato o Delegado de mi circunscripción y lo hago sobre la base de que no estoy loco por aceptar tantos años ser Delegado, es que siempre he tenido la convicción de que mis electores merecen respeto, mis reuniones de Rendición de Cuenta se convierten en un ameno intercambio entre los que me eligieron y yo, siempre con la verdad, claridad y una explicación exhaustiva de mi gestión en el periodo de los seis meses; en el que muchas veces, por el derecho que me da la Constitución, he tenido que tocar las puertas de algún ministerio y siempre he sido bien atendido, por problemas que no han podido ser resueltos por el municipio; muchas veces mi Consejo Popular, eslabón importante para hacer Gobierno, ha convocado a los administrativos para tratar determinados planteamientos que merecen ser atendidos entre todos.";tratar;v;0;VERB;advcl;1;1
"Decidí escribir para dar mi opinión como Delegado de la Asamblea Municipal del Poder Popular en Marianao, con 32 años entre Candidato o Delegado de mi circunscripción y lo hago sobre la base de que no estoy loco por aceptar tantos años ser Delegado, es que siempre he tenido la convicción de que mis electores merecen respeto, mis reuniones de Rendición de Cuenta se convierten en un ameno intercambio entre los que me eligieron y yo, siempre con la verdad, claridad y una explicación exhaustiva de mi gestión en el periodo de los seis meses; en el que muchas veces, por el derecho que me da la Constitución, he tenido que tocar las puertas de algún ministerio y siempre he sido bien atendido, por problemas que no han podido ser resueltos por el municipio; muchas veces mi Consejo Popular, eslabón importante para hacer Gobierno, ha convocado a los administrativos para tratar determinados planteamientos que merecen ser atendidos entre todos.";ser;m;0;AUX;cop;1;0
En el reparto Lázaro Hernández Arroyo, municipio de Pinar del Río, fuimos beneficiados con la instalación de la conductora nueva, lo cual todo el barrio agradeció.;reparto;m;1;NOUN;obl;1;1
Soy un asiduo lector de Cartas a la Dirección, de hecho, espero con interés cada viernes para leer con gran atención todo lo que aparece, tarea casi familiar.;tarea;f;1;NOUN;obl;1;1
"De ahí que en mi modesta opinión, si se hiciera un balance de lo publicado en el transcurso de los varios años de existencia de esta sección, creo que podría concluirse que dos de sus principales méritos consisten: primero, en propiciar la reflexión y el debate sobre temas trascendentales en la necesaria tarea de perfeccionar nuestro socialismo; y segundo, y quizás lo más importante, en permitir la participación de todos los que consideren que tienen algo que aportar, lo que mucho se agradece.";ahí;adv;1;ADV;advmod;1;0
"De ahí que en mi modesta opinión, si se hiciera un balance de lo publicado en el transcurso de los varios años de existencia de esta sección, creo que podría concluirse que dos de sus principales méritos consisten: primero, en propiciar la reflexión y el debate sobre temas trascendentales en la necesaria tarea de perfeccionar nuestro socialismo; y segundo, y quizás lo más importante, en permitir la participación de todos los que consideren que tienen algo que aportar, lo que mucho se agradece.";balance;m;0;NOUN;obj;1;1
"De ahí que en mi modesta opinión, si se hiciera un balance de lo publicado en el transcurso de los varios años de existencia de esta sección, creo que podría concluirse que dos de sus principales méritos consisten: primero, en propiciar la reflexión y el debate sobre temas trascendentales en la necesaria tarea de perfeccionar nuestro socialismo; y segundo, y quizás lo más importante, en permitir la participación de todos los que consideren que tienen algo que aportar, lo que mucho se agradece.";sobre;m;0;ADP;case;1;0
